CharacterClass,PointsAvailable,ElapsedSeconds,PopulationSize,MaxGenerations,ParentsSelection,Crossover,Mutation,NewGenerationSelection,SolutionScoreForEVE
warrior,100,2.443652629852295,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.609802007675171,200,250,boltzmann,uniform,multigen,elite,21.839644733271495
warrior,100,2.4760444164276123,200,250,boltzmann,uniform,multigen,elite,21.839644733272454
warrior,100,2.539515733718872,200,250,boltzmann,uniform,multigen,elite,21.839644733272422
warrior,100,2.4428582191467285,200,250,boltzmann,uniform,multigen,elite,21.83964473327182
warrior,100,2.46650767326355,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.4103281497955322,200,250,boltzmann,uniform,multigen,elite,21.839644733272454
warrior,100,2.6490819454193115,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.4032206535339355,200,250,boltzmann,uniform,multigen,elite,21.83964473327248
warrior,100,2.453437089920044,200,250,boltzmann,uniform,multigen,elite,21.839644733271186
warrior,100,2.4156105518341064,200,250,boltzmann,uniform,multigen,elite,21.83964473327247
warrior,100,2.4391679763793945,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.433130979537964,200,250,boltzmann,uniform,multigen,elite,21.839644733272298
warrior,100,2.430004119873047,200,250,boltzmann,uniform,multigen,elite,21.839644733272202
warrior,100,2.3632631301879883,200,250,boltzmann,uniform,multigen,elite,21.839644733270337
warrior,100,2.416712522506714,200,250,boltzmann,uniform,multigen,elite,21.839644733272035
warrior,100,2.431532144546509,200,250,boltzmann,uniform,multigen,elite,21.83964473327218
warrior,100,2.4662628173828125,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.4360806941986084,200,250,boltzmann,uniform,multigen,elite,21.83964473327235
warrior,100,2.6847240924835205,200,250,boltzmann,uniform,multigen,elite,21.839644733272458
warrior,100,2.614835739135742,200,250,boltzmann,uniform,multigen,elite,21.839644733272436
warrior,100,2.549250602722168,200,250,boltzmann,uniform,multigen,elite,21.839644733272436
warrior,100,2.565215826034546,200,250,boltzmann,uniform,multigen,elite,21.83964473327248
warrior,100,2.3896942138671875,200,250,boltzmann,uniform,multigen,elite,21.839644733272042
warrior,100,2.4462311267852783,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.3766772747039795,200,250,boltzmann,uniform,multigen,elite,21.839644733271985
warrior,100,2.4216740131378174,200,250,boltzmann,uniform,multigen,elite,21.83964473327231
warrior,100,2.490403413772583,200,250,boltzmann,uniform,multigen,elite,21.83964473327232
warrior,100,2.336231231689453,200,250,boltzmann,uniform,multigen,elite,21.83964473327249
