CharacterClass,PointsAvailable,ElapsedSeconds,PopulationSize,MaxGenerations,ParentsSelection,Crossover,Mutation,NewGenerationSelection,SolutionScoreForEVE
guardian,100,2.7686336040496826,200,250,boltzmann,uniform,multigen,elite,30.830327239442013
guardian,100,3.0214197635650635,200,250,boltzmann,uniform,multigen,elite,30.830327239442013
guardian,100,2.8146965503692627,200,250,boltzmann,uniform,multigen,elite,30.830327239442013
mage,100,2.9214651584625244,200,250,boltzmann,uniform,multigen,elite,29.11952631102995
mage,100,2.8153724670410156,200,250,boltzmann,uniform,multigen,elite,29.119526311029986
mage,100,2.7113351821899414,200,250,boltzmann,uniform,multigen,elite,29.119526311029986
mage,100,2.660822868347168,200,250,boltzmann,uniform,multigen,elite,29.119526311029972
mage,100,2.6876766681671143,200,250,boltzmann,uniform,multigen,elite,29.11952631102801
mage,100,2.620908737182617,200,250,boltzmann,uniform,multigen,elite,29.119526311028853
mage,100,2.6273193359375,200,250,boltzmann,uniform,multigen,elite,29.1195263110292
mage,100,2.547086238861084,200,250,boltzmann,uniform,multigen,elite,29.119526311029432
mage,100,2.643679618835449,200,250,boltzmann,uniform,multigen,elite,29.119526311029972
mage,100,2.5963876247406006,200,250,boltzmann,uniform,multigen,elite,29.119526311029972
mage,100,2.6673431396484375,200,250,boltzmann,uniform,multigen,elite,29.11952631102974
mage,100,2.6267712116241455,200,250,boltzmann,uniform,multigen,elite,29.11952631102996
mage,100,2.7867162227630615,200,250,boltzmann,uniform,multigen,elite,29.11952631102962
mage,100,2.6466376781463623,200,250,boltzmann,uniform,multigen,elite,29.11952631102995
mage,100,2.6453287601470947,200,250,boltzmann,uniform,multigen,elite,29.119526311028494
mage,100,2.783865213394165,200,250,boltzmann,uniform,multigen,elite,29.119526311029986
mage,100,2.888333797454834,200,250,boltzmann,uniform,multigen,elite,29.119526311029844
mage,100,3.7765960693359375,200,250,boltzmann,uniform,multigen,elite,29.119526311029873
mage,100,2.849038600921631,200,250,boltzmann,uniform,multigen,elite,29.119526311029986
mage,100,3.1736416816711426,200,250,boltzmann,uniform,multigen,elite,29.119526311029734
mage,100,2.9491519927978516,200,250,boltzmann,uniform,multigen,elite,29.119526311029894
mage,100,3.15320086479187,200,250,boltzmann,uniform,multigen,elite,29.11952631102994
mage,100,3.1831178665161133,200,250,boltzmann,uniform,multigen,elite,29.119526311029986
mage,100,2.7220606803894043,200,250,boltzmann,uniform,multigen,elite,29.119526311019968
mage,100,3.1175568103790283,200,250,boltzmann,uniform,multigen,elite,29.119526311029972
