CharacterClass,PointsAvailable,ElapsedSeconds,PopulationSize,MaxGenerations,ParentsSelection,Crossover,Mutation,NewGenerationSelection,SolutionScoreForEVE
warrior,100,2.6264102458953857,200,250,boltzmann,two_point,multigen,elite,21.839644733268543
warrior,100,2.6285927295684814,200,250,boltzmann,two_point,multigen,elite,21.839644733272486
warrior,100,2.674783229827881,200,250,boltzmann,two_point,multigen,elite,21.839644733272486
warrior,100,2.76816987991333,200,250,boltzmann,two_point,multigen,elite,21.83964473327246
warrior,100,2.8397300243377686,200,250,boltzmann,two_point,multigen,elite,21.8396447332718
warrior,100,2.7211802005767822,200,250,boltzmann,two_point,multigen,elite,21.83964473327248
warrior,100,3.0637476444244385,200,250,boltzmann,two_point,multigen,elite,21.839644733272475
warrior,100,2.6340906620025635,200,250,boltzmann,two_point,multigen,elite,21.839644733272486
warrior,100,2.7346391677856445,200,250,boltzmann,two_point,multigen,elite,21.839644733272017
warrior,100,2.682133674621582,200,250,boltzmann,two_point,multigen,elite,21.839644733272486
warrior,100,3.3221211433410645,200,250,boltzmann,two_point,multigen,elite,21.839644733272486
warrior,100,3.218717336654663,200,250,boltzmann,uniform,multigen,elite,21.839644733272266
warrior,100,2.6724464893341064,200,250,boltzmann,uniform,multigen,elite,21.83964473327224
warrior,100,3.140744924545288,200,250,boltzmann,uniform,multigen,elite,21.839644733272394
warrior,100,3.6978585720062256,200,250,boltzmann,uniform,multigen,elite,21.839644733272458
warrior,100,2.6029915809631348,200,250,boltzmann,uniform,multigen,elite,21.83964473327233
warrior,100,2.7801520824432373,200,250,boltzmann,uniform,multigen,elite,21.839644733272298
warrior,100,2.7178564071655273,200,250,boltzmann,uniform,multigen,elite,21.839644733272184
warrior,100,2.7725489139556885,200,250,boltzmann,uniform,multigen,elite,21.83964473327248
warrior,100,2.619502544403076,200,250,boltzmann,uniform,multigen,elite,21.83964473327099
warrior,100,2.684879779815674,200,250,boltzmann,uniform,multigen,elite,21.839644733272426
warrior,100,2.5608971118927,200,250,boltzmann,uniform,multigen,elite,21.839644733272426
warrior,100,2.705122947692871,200,250,boltzmann,uniform,multigen,elite,21.839644733272483
warrior,100,2.6763148307800293,200,250,boltzmann,uniform,multigen,elite,21.839644733272223
warrior,100,2.6784579753875732,200,250,boltzmann,uniform,multigen,elite,21.839644733272443
warrior,100,2.639967203140259,200,250,boltzmann,uniform,multigen,elite,21.839644733272443
warrior,100,2.527775287628174,200,250,boltzmann,uniform,multigen,elite,21.83964473327215
warrior,100,2.5752954483032227,200,250,boltzmann,uniform,multigen,elite,21.839644733272443
warrior,100,2.544708013534546,200,250,boltzmann,uniform,multigen,elite,21.839644733265192
warrior,100,2.5526185035705566,200,250,boltzmann,uniform,multigen,elite,21.839644733272486
warrior,100,2.476656198501587,200,250,boltzmann,uniform,multigen,elite,21.839644733272394
warrior,100,2.621828556060791,200,250,boltzmann,uniform,multigen,elite,21.83964473327234
warrior,100,2.5434823036193848,200,250,boltzmann,uniform,multigen,elite,21.83964473327248
warrior,100,2.7784831523895264,200,250,boltzmann,uniform,multigen,elite,21.8396447332678
warrior,100,2.6766369342803955,200,250,boltzmann,uniform,multigen,elite,21.83964473327248
warrior,100,2.4907515048980713,200,250,boltzmann,uniform,multigen,elite,21.839644733272454
warrior,100,2.7062058448791504,200,250,boltzmann,circular,multigen,elite,21.839644733272486
warrior,100,2.4979238510131836,200,250,boltzmann,circular,multigen,elite,21.839644733272486
warrior,100,2.7904767990112305,200,250,boltzmann,circular,multigen,elite,21.83964473327088
warrior,100,2.678452730178833,200,250,boltzmann,circular,multigen,elite,21.839644733272486
warrior,100,2.6286685466766357,200,250,boltzmann,circular,multigen,elite,21.839644733272486
warrior,100,2.763475179672241,200,250,boltzmann,circular,multigen,elite,21.839644733272205
warrior,100,2.4247827529907227,200,250,boltzmann,circular,multigen,elite,21.839644733272486
warrior,100,2.6244120597839355,200,250,boltzmann,circular,multigen,elite,21.839644733272483
warrior,100,2.4079782962799072,200,250,boltzmann,circular,multigen,elite,21.8396447332707
warrior,100,2.5842885971069336,200,250,boltzmann,circular,multigen,elite,21.839644733272486
warrior,100,2.685631513595581,200,250,boltzmann,circular,multigen,elite,21.839644733272486
warrior,100,3.1251778602600098,200,250,boltzmann,circular,multigen,elite,21.839644733272486
warrior,100,2.73941707611084,200,250,boltzmann,circular,multigen,elite,21.83964473327087
warrior,100,2.3611178398132324,200,250,boltzmann,circular,multigen,elite,21.839644733270436
warrior,100,2.655712604522705,200,250,boltzmann,circular,multigen,elite,21.839644733272475
warrior,100,2.542177677154541,200,250,boltzmann,circular,multigen,elite,21.83964473327227
warrior,100,2.569390296936035,200,250,boltzmann,circular,multigen,elite,21.839644733272447
warrior,100,2.3920817375183105,200,250,boltzmann,circular,multigen,elite,21.839644733272486
warrior,100,3.7326762676239014,200,250,boltzmann,circular,multigen,elite,21.839644733272486
warrior,100,3.120478630065918,200,250,boltzmann,circular,multigen,elite,21.839644733272337
warrior,100,2.8762426376342773,200,250,boltzmann,circular,multigen,elite,21.839644733272486
warrior,100,3.198646068572998,200,250,boltzmann,circular,multigen,elite,21.83964473327095
warrior,100,2.7137749195098877,200,250,boltzmann,circular,multigen,elite,21.839644733272486
warrior,100,3.8258116245269775,200,250,boltzmann,circular,multigen,elite,21.839644733269566
warrior,100,3.3728537559509277,200,250,boltzmann,circular,multigen,elite,21.83964473327218
