CharacterClass,PointsAvailable,ElapsedSeconds,PopulationSize,MaxGenerations,ParentsSelection,Crossover,Mutation,NewGenerationSelection,SolutionScoreForEVE
warrior,100,3.141197919845581,200,250,boltzmann,uniform,multigen,universal,21.83962350077751
warrior,100,3.2516095638275146,200,250,boltzmann,uniform,multigen,universal,21.839644659434057
warrior,100,3.1882965564727783,200,250,boltzmann,uniform,multigen,universal,21.839100105444736
warrior,100,3.6214349269866943,200,250,boltzmann,uniform,multigen,universal,21.839638711845563
warrior,100,3.3902342319488525,200,250,boltzmann,uniform,multigen,boltzmann,21.83964472977149
warrior,100,3.404695510864258,200,250,boltzmann,uniform,multigen,boltzmann,21.83964472948652
warrior,100,2.911710500717163,200,250,boltzmann,uniform,multigen,boltzmann,21.83964473207493
warrior,100,2.6462690830230713,200,250,boltzmann,uniform,multigen,boltzmann,21.839644486537033
warrior,100,2.7665364742279053,200,250,boltzmann,uniform,multigen,boltzmann,21.839644730516905
warrior,100,2.7044081687927246,200,250,boltzmann,uniform,multigen,boltzmann,21.839644523610737
warrior,100,2.8199212551116943,200,250,boltzmann,uniform,multigen,boltzmann,21.839644645095124
warrior,100,3.2288172245025635,200,250,boltzmann,uniform,multigen,boltzmann,21.83964473141943
warrior,100,2.913194417953491,200,250,boltzmann,uniform,multigen,boltzmann,21.839644378212945
warrior,100,3.012532949447632,200,250,boltzmann,uniform,multigen,boltzmann,21.83964445710502
warrior,100,2.887057065963745,200,250,boltzmann,uniform,multigen,boltzmann,21.839644733251472
warrior,100,2.844864845275879,200,250,boltzmann,uniform,multigen,boltzmann,21.839644724756898
warrior,100,2.703641414642334,200,250,boltzmann,uniform,multigen,boltzmann,21.839644655235176
warrior,100,2.7618589401245117,200,250,boltzmann,uniform,multigen,boltzmann,21.839644728101923
warrior,100,3.000413656234741,200,250,boltzmann,uniform,multigen,boltzmann,21.83964473326333
warrior,100,2.8671634197235107,200,250,boltzmann,uniform,multigen,boltzmann,21.8396447035739
warrior,100,2.698497772216797,200,250,boltzmann,uniform,multigen,boltzmann,21.839644727758518
warrior,100,2.784846067428589,200,250,boltzmann,uniform,multigen,boltzmann,21.839644731633022
warrior,100,3.2663607597351074,200,250,boltzmann,uniform,multigen,boltzmann,21.83964472499737
warrior,100,2.9332094192504883,200,250,boltzmann,uniform,multigen,boltzmann,21.839644733267193
warrior,100,2.7163939476013184,200,250,boltzmann,uniform,multigen,boltzmann,21.839644731140677
warrior,100,2.687300443649292,200,250,boltzmann,uniform,multigen,boltzmann,21.83964473305701
warrior,100,3.3785693645477295,200,250,boltzmann,uniform,multigen,boltzmann,21.839644718856754
warrior,100,3.062901496887207,200,250,boltzmann,uniform,multigen,boltzmann,21.8396447332615
warrior,100,2.812307357788086,200,250,boltzmann,uniform,multigen,boltzmann,21.839644622451374
warrior,100,2.7036499977111816,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733025466
warrior,100,2.6284048557281494,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733265963
warrior,100,2.6300342082977295,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.83964473327146
warrior,100,2.5049874782562256,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.83964473327247
warrior,100,2.680140733718872,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644732605812
warrior,100,2.577423334121704,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733265846
warrior,100,2.8947675228118896,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733272458
warrior,100,2.8101494312286377,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733227242
warrior,100,2.8596742153167725,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733272486
warrior,100,2.6380045413970947,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.83964473326413
warrior,100,2.6039204597473145,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.83964473327091
warrior,100,2.7231297492980957,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.83964473325502
warrior,100,2.5467562675476074,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.83964473321193
warrior,100,2.7158236503601074,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733215113
warrior,100,2.6663014888763428,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733269793
warrior,100,2.91703724861145,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733246462
warrior,100,3.341021776199341,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733238604
warrior,100,3.3972437381744385,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733264922
warrior,100,3.034985065460205,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733235776
warrior,100,2.611884355545044,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733272458
warrior,100,2.6413896083831787,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733235772
warrior,100,2.5837290287017822,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.83964473316053
warrior,100,2.5347256660461426,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.83964473320259
warrior,100,2.6145849227905273,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733215103
warrior,100,2.6458323001861572,200,250,boltzmann,uniform,multigen,deterministic_tournament,21.839644733269623
warrior,100,2.618943929672241,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644733270482
warrior,100,2.5591864585876465,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.83964473322766
warrior,100,2.612643003463745,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.83964472917673
warrior,100,2.63077974319458,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644733272443
warrior,100,2.8754286766052246,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.83964473322849
warrior,100,2.609919548034668,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.83964473324326
warrior,100,2.71917462348938,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.83964473327246
warrior,100,2.80279803276062,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644733100783
warrior,100,2.534998655319214,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644725007556
warrior,100,2.728287935256958,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644733102126
warrior,100,2.53768253326416,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644724869405
warrior,100,3.281827926635742,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.83964473084236
warrior,100,2.8563618659973145,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644728086554
warrior,100,3.6174161434173584,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644733241553
warrior,100,3.0699853897094727,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644731381945
warrior,100,2.590287446975708,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644726182343
warrior,100,3.0840301513671875,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644724807737
warrior,100,3.052730083465576,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.83964473303349
warrior,100,3.0862083435058594,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.83964473322077
warrior,100,2.7018580436706543,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644733150873
warrior,100,2.6045618057250977,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644733244416
warrior,100,2.6229074001312256,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644733255763
warrior,100,2.627910852432251,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644731884594
warrior,100,2.775753974914551,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644733082793
warrior,100,2.955592393875122,200,250,boltzmann,uniform,multigen,probabilistic_tournament,21.839644731878806
warrior,100,2.602025032043457,200,250,boltzmann,uniform,multigen,ranking,21.83964464553112
warrior,100,2.8674256801605225,200,250,boltzmann,uniform,multigen,ranking,21.839641301205113
warrior,100,2.468891143798828,200,250,boltzmann,uniform,multigen,ranking,21.83961774972491
warrior,100,2.5628585815429688,200,250,boltzmann,uniform,multigen,ranking,21.839635373151552
warrior,100,2.3611464500427246,200,250,boltzmann,uniform,multigen,ranking,21.83964408728586
warrior,100,2.544076442718506,200,250,boltzmann,uniform,multigen,ranking,21.839611228369073
warrior,100,2.535200834274292,200,250,boltzmann,uniform,multigen,ranking,21.839642849417753
warrior,100,2.5303101539611816,200,250,boltzmann,uniform,multigen,ranking,21.83963431324818
warrior,100,2.4019718170166016,200,250,boltzmann,uniform,multigen,ranking,21.8377422031924
warrior,100,2.4765992164611816,200,250,boltzmann,uniform,multigen,ranking,21.839173805753514
warrior,100,2.6958091259002686,200,250,boltzmann,uniform,multigen,ranking,21.839627407067614
warrior,100,2.740614652633667,200,250,boltzmann,uniform,multigen,ranking,21.829830488296675
warrior,100,2.4090301990509033,200,250,boltzmann,uniform,multigen,ranking,21.839477120769107
warrior,100,2.6617274284362793,200,250,boltzmann,uniform,multigen,ranking,21.839623671581144
warrior,100,2.4644627571105957,200,250,boltzmann,uniform,multigen,ranking,21.83964415309872
warrior,100,2.4376118183135986,200,250,boltzmann,uniform,multigen,ranking,21.82941490428197
warrior,100,2.5505788326263428,200,250,boltzmann,uniform,multigen,ranking,21.82987126611557
warrior,100,2.5326900482177734,200,250,boltzmann,uniform,multigen,ranking,21.839569872397274
warrior,100,2.511629343032837,200,250,boltzmann,uniform,multigen,ranking,21.83902665358239
warrior,100,2.284857988357544,200,250,boltzmann,uniform,multigen,ranking,21.839469010944256
warrior,100,2.5585200786590576,200,250,boltzmann,uniform,multigen,ranking,21.839637058774414
warrior,100,2.3641045093536377,200,250,boltzmann,uniform,multigen,ranking,21.83823819838366
warrior,100,2.52846360206604,200,250,boltzmann,uniform,multigen,ranking,21.839641477832966
warrior,100,2.526254653930664,200,250,boltzmann,uniform,multigen,ranking,21.829882798218218
warrior,100,2.8315505981445312,200,250,boltzmann,uniform,multigen,ranking,21.83963638034547
